ts,record_id,user_authority,user,market_index,funding_payment,base_asset_amount,user_last_cumulative_funding,user_last_funding_rate_ts,amm_cumulative_funding_long,amm_cumulative_funding_short
2022-03-13 20:10:01-04:00,318550,2zHutfC4xpEDMHq1nG8ewBfhFDuphEX9KsKgDaVmdbSM,4d1V59ZrgW1mxsLj5ndfKb2Q8ybQfFwePMgepnRrKEgt,4,42093293587935,-14526759575066363,100299804354819,1647212404,267196998837409,100589568175652
2022-03-13 20:10:43-04:00,318551,6UXqfsrTD2LR8qknanecMAYJCrXrH4dFXikaXovijnwp,DAsAJynKYM36yMhzcPkT6HrDrsMbUMh9BCaHLm13djYM,4,640088280220,-220900000000000,100299804354819,1647212404,267196998837409,100589568175652
2022-03-13 20:10:43-04:00,318552,6UXqfsrTD2LR8qknanecMAYJCrXrH4dFXikaXovijnwp,DAsAJynKYM36yMhzcPkT6HrDrsMbUMh9BCaHLm13djYM,0,26248231359,-12700000000000,496088184883294,0,1567724573766603,496294863870377
2022-03-13 20:11:56-04:00,318553,HnsKX2c4zufHVYc7Uqfw44pw4HbGx7NgZ9iDvr9VdBNM,AqaNGBYDv5Sx3NjrkQpvBpiGooaCDT7ebkmxhZJMW1hV,4,163137031128,-56300000000000,100299804354819,1647212404,267196998837409,100589568175652
2022-03-13 20:11:56-04:00,318554,HnsKX2c4zufHVYc7Uqfw44pw4HbGx7NgZ9iDvr9VdBNM,AqaNGBYDv5Sx3NjrkQpvBpiGooaCDT7ebkmxhZJMW1hV,0,26041552372,-12600000000000,496088184883294,1647212412,1567724573766603,496294863870377
2022-03-13 20:12:21-04:00,318555,PYHST6Vv3XwLxFF3rsnB1s7ERaRs2gETfwMqGsAKT8H,7Twz3NSagGvVChFDoerjNVZqy5S6cZiAiFvAeWKAjL7v,3,12753219091451,50000000000000,-225758500585817,0,-251264938768719,-310262157560297
2022-03-13 20:13:23-04:00,318556,HsyDnukvkQBmwe1H2HAPMTjKbyaEUq1EcEp4a82gGY7s,46Qeorsox9tUZsfmD8xbQqJ76nSzRGNXXXoKFHoSUu9H,4,314683509424,-108600000000000,100299804354819,1647212404,267196998837409,100589568175652
2022-03-13 20:13:43-04:00,318557,9QJo9quCaFkTL6ZneNxMKmQMKRM4jMrowVQZgJevsvG1,H3TNit7v8w18xK17Z4XRvzvMzkLgTQtoKoY6YKM6zL6z,1,1255391907088,-741403500259,484857985971304958,1647212414,1036684273559063068,485027312378133291
2022-03-13 20:13:47-04:00,318558,AHPkko5vwX4hGgCyM8imGGmcaEiXKY6XyKx7z5YoCxab,8nRSEWy7zPLBbo2YjN1et1SssSAxUYmTxv4vAt2HWEK1,7,528588664366,-66785351793710,261892203619398,1647198212,265133822137622,262683677573147
2022-03-13 20:13:47-04:00,318559,AHPkko5vwX4hGgCyM8imGGmcaEiXKY6XyKx7z5YoCxab,8nRSEWy7zPLBbo2YjN1et1SssSAxUYmTxv4vAt2HWEK1,8,9908330258476,-4109422050462932,93917226670439,1647198436,174605454771449,94158339170854
2022-03-13 20:13:47-04:00,318560,AHPkko5vwX4hGgCyM8imGGmcaEiXKY6XyKx7z5YoCxab,8nRSEWy7zPLBbo2YjN1et1SssSAxUYmTxv4vAt2HWEK1,6,60618249146,-182428876207924,11535094167016,1647198403,13783528840526,11568322595764
2022-03-13 20:13:47-04:00,318561,AHPkko5vwX4hGgCyM8imGGmcaEiXKY6XyKx7z5YoCxab,8nRSEWy7zPLBbo2YjN1et1SssSAxUYmTxv4vAt2HWEK1,9,26156051434,-132979612533884,1727550382799,1647198808,1747219601964,1747219601964
2022-03-13 20:13:47-04:00,318562,AHPkko5vwX4hGgCyM8imGGmcaEiXKY6XyKx7z5YoCxab,8nRSEWy7zPLBbo2YjN1et1SssSAxUYmTxv4vAt2HWEK1,5,21079840408367,-201363420341885,1671486289015548,1647199303,3311504196469344,1681954844015546
2022-03-13 20:13:47-04:00,318563,CmzazgyaWyyxjewydiZX8nGpbNgRo2UvZWt4rUYPnqnm,2Kp1y1SB9Vb3P3KUW9uB8rDuhbCKuooC8h8U7NVgcBuP,11,-2813535047382,498196334947562,113850590002818,0,114415334231151,114415334231151
2022-03-13 20:13:48-04:00,318564,Ht5tqGiAf5tF8nRVDnpdvj7B9vNot6ijzykEDtQypxYC,2C7i83GfaXauAsZH3WMFofJdzNCpxeaQvVJ72iQb4fQM,4,-228098535974,34592891160998,266537619039076,1647208802,267196998837409,100589568175652
2022-03-13 20:13:52-04:00,318565,68shHaT6ygMPydKb7QHc5kRbLCnsQi7q9JUefssi3T7c,4amQXSREHJrZhyQckoKrcjN1ERsoxABf3DXA3tG8Kznh,8,1825223,-2792855968,94092985868354,1647212402,174605454771449,94158339170854
2022-03-13 20:13:52-04:00,318566,68shHaT6ygMPydKb7QHc5kRbLCnsQi7q9JUefssi3T7c,4amQXSREHJrZhyQckoKrcjN1ERsoxABf3DXA3tG8Kznh,12,1099479512285,-200386336647208,96490233671367,1647212401,111427332961218,97038913551783
2022-03-13 20:13:52-04:00,318567,68shHaT6ygMPydKb7QHc5kRbLCnsQi7q9JUefssi3T7c,4amQXSREHJrZhyQckoKrcjN1ERsoxABf3DXA3tG8Kznh,9,1114,-21803125,1742106055298,1647212409,1747219601964,1747219601964
2022-03-13 20:13:52-04:00,318568,68shHaT6ygMPydKb7QHc5kRbLCnsQi7q9JUefssi3T7c,4amQXSREHJrZhyQckoKrcjN1ERsoxABf3DXA3tG8Kznh,7,2735009,-1598215598,262512548642314,1647212401,265133822137622,262683677573147
2022-03-13 20:13:52-04:00,318569,68shHaT6ygMPydKb7QHc5kRbLCnsQi7q9JUefssi3T7c,4amQXSREHJrZhyQckoKrcjN1ERsoxABf3DXA3tG8Kznh,3,168955,46946102,-250905046517053,1647212414,-251264938768719,-310262157560297
2022-03-13 20:14:02-04:00,318570,DnkhHbgvf2ztxoQGEf3uUfE2evKm8jZCF8Ygt8SVNFYY,AeNymUw3LjDi3wMtdQ5NyrLPhL3P1GqVcExNNYccJzub,0,691857007513,-334749563697036,496088184883294,1647212412,1567724573766603,496294863870377
2022-03-13 20:14:02-04:00,318571,DnkhHbgvf2ztxoQGEf3uUfE2evKm8jZCF8Ygt8SVNFYY,AeNymUw3LjDi3wMtdQ5NyrLPhL3P1GqVcExNNYccJzub,3,-260891537,-72491568318,-309902265308631,1647212414,-251264938768719,-310262157560297
2022-03-13 20:14:02-04:00,318572,DnkhHbgvf2ztxoQGEf3uUfE2evKm8jZCF8Ygt8SVNFYY,AeNymUw3LjDi3wMtdQ5NyrLPhL3P1GqVcExNNYccJzub,8,411788512138,-630095949839149,94092985868354,1647212402,174605454771449,94158339170854
2022-03-13 20:14:02-04:00,318573,DnkhHbgvf2ztxoQGEf3uUfE2evKm8jZCF8Ygt8SVNFYY,AeNymUw3LjDi3wMtdQ5NyrLPhL3P1GqVcExNNYccJzub,7,34943364492225,-20419320288002972,262512548642314,1647212401,265133822137622,262683677573147
2022-03-13 20:14:02-04:00,318574,DnkhHbgvf2ztxoQGEf3uUfE2evKm8jZCF8Ygt8SVNFYY,AeNymUw3LjDi3wMtdQ5NyrLPhL3P1GqVcExNNYccJzub,11,35356608995353,-6260641051563958,113850590002818,1647212445,114415334231151,114415334231151
2022-03-13 20:14:04-04:00,318575,7pmTYsybMmqgDWwzNkXNUGCG6dEgMKNN8FHujMRHcFmh,FAFWuMtG3xxysZ6RoajG451uVpCKGikfCiJ5mgGmKksf,0,2032958487599,-486826824458916,495877270100794,1647208846,1567724573766603,496294863870377
2022-03-13 20:14:18-04:00,318576,2dsEkAXA6M1MTCGyrFVrZdVkE8ooX5NXhFXeAk3C3gHt,Fpz5LetnxEnSKQpzNHSeWtqNVdjPzq3uxmtj5zoqzfex,11,214943821686334,-2992000000000000,107231382971581,1647043208,114415334231151,114415334231151
2022-03-13 20:14:18-04:00,318577,2dsEkAXA6M1MTCGyrFVrZdVkE8ooX5NXhFXeAk3C3gHt,Fpz5LetnxEnSKQpzNHSeWtqNVdjPzq3uxmtj5zoqzfex,5,362377461296603,-1120000000000000,1649599713542635,1647044045,3311504196469344,1681954844015546
2022-03-13 20:14:18-04:00,318578,2dsEkAXA6M1MTCGyrFVrZdVkE8ooX5NXhFXeAk3C3gHt,Fpz5LetnxEnSKQpzNHSeWtqNVdjPzq3uxmtj5zoqzfex,9,263836765091267,-339830000000000000,1669581734474,1647043222,1747219601964,1747219601964
2022-03-13 20:14:18-04:00,318579,2dsEkAXA6M1MTCGyrFVrZdVkE8ooX5NXhFXeAk3C3gHt,Fpz5LetnxEnSKQpzNHSeWtqNVdjPzq3uxmtj5zoqzfex,7,599044001751135,-14860000000000000,258652425878994,1647043200,265133822137622,262683677573147
2022-03-13 20:14:25-04:00,318580,876wa5PBZp4MSVvrDkaV9ypDbhU6WMQrQtj1Vw3x82LK,FuHv6JZgN4AuXKHv6hEW5Xk9jf6D2EZtcj9FhkG4w1K5,0,1086315359007,-525605130129239,496088184883294,1647212412,1567724573766603,496294863870377
2022-03-13 20:14:25-04:00,318581,876wa5PBZp4MSVvrDkaV9ypDbhU6WMQrQtj1Vw3x82LK,FuHv6JZgN4AuXKHv6hEW5Xk9jf6D2EZtcj9FhkG4w1K5,6,480229891552,-4175556270444476,11556821615764,1647212401,13783528840526,11568322595764
2022-03-13 20:14:25-04:00,318582,876wa5PBZp4MSVvrDkaV9ypDbhU6WMQrQtj1Vw3x82LK,FuHv6JZgN4AuXKHv6hEW5Xk9jf6D2EZtcj9FhkG4w1K5,5,9256260064737,-182962548055121,1676895743033880,1647212409,3311504196469344,1681954844015546
2022-03-13 20:14:25-04:00,318583,876wa5PBZp4MSVvrDkaV9ypDbhU6WMQrQtj1Vw3x82LK,FuHv6JZgN4AuXKHv6hEW5Xk9jf6D2EZtcj9FhkG4w1K5,8,1146393377322,-1754147584696264,94092985868354,1647212402,174605454771449,94158339170854
2022-03-13 20:14:25-04:00,318584,876wa5PBZp4MSVvrDkaV9ypDbhU6WMQrQtj1Vw3x82LK,FuHv6JZgN4AuXKHv6hEW5Xk9jf6D2EZtcj9FhkG4w1K5,9,2107924495260,-41222357650040196,1742106055298,1647212409,1747219601964,1747219601964
2022-03-13 20:14:48-04:00,318585,Fw3it9yQjPpKdtyqSoqBDEV9BRengbU4Ag8Vgv7FBqKb,GCZrZvQcMbR7TDP8SYuoSEydTMCN9AYFHLxd5ycrdX2j,7,6869640936995,-4014307168025841,262512548642314,1647212401,265133822137622,262683677573147
2022-03-13 20:14:48-04:00,318586,Fw3it9yQjPpKdtyqSoqBDEV9BRengbU4Ag8Vgv7FBqKb,GCZrZvQcMbR7TDP8SYuoSEydTMCN9AYFHLxd5ycrdX2j,9,26752729747464,-523173669761217583,1742106055298,1647212409,1747219601964,1747219601964
2022-03-13 20:14:48-04:00,318587,Fw3it9yQjPpKdtyqSoqBDEV9BRengbU4Ag8Vgv7FBqKb,GCZrZvQcMbR7TDP8SYuoSEydTMCN9AYFHLxd5ycrdX2j,6,32018618409628,-278399044339080640,11556821615764,1647212401,13783528840526,11568322595764
2022-03-13 20:14:48-04:00,318588,Fw3it9yQjPpKdtyqSoqBDEV9BRengbU4Ag8Vgv7FBqKb,GCZrZvQcMbR7TDP8SYuoSEydTMCN9AYFHLxd5ycrdX2j,5,35706640647442,-705790233815093,1676895743033880,1647212409,3311504196469344,1681954844015546
2022-03-13 20:14:48-04:00,318589,Fw3it9yQjPpKdtyqSoqBDEV9BRengbU4Ag8Vgv7FBqKb,GCZrZvQcMbR7TDP8SYuoSEydTMCN9AYFHLxd5ycrdX2j,8,4676634883,-7155927404113,94092985868354,1647212402,174605454771449,94158339170854
2022-03-13 20:15:16-04:00,318590,AQqCtmRSWeSd1mYeFTuqi8iRgn4Me5tajVKTrfo12YaF,HaHu51s71roNiWN8A66psTou4Co9eLoPySoc427Rf79V,1,12874271643427,-7603227331505,484857985971304958,1647212414,1036684273559063068,485027312378133291
2022-03-13 20:15:20-04:00,318591,DzCjHcPauDb1DbE6shEbxc1QNkZd16U3bRns87WGoTFF,9Nyb7jk44eSPJpvyAuUiT7dSPzgaL3Lgtmyjqs2VgA7K,9,910892734847,-17813325942709381,1742106055298,0,1747219601964,1747219601964
2022-03-13 20:15:27-04:00,318592,9axFMj6JjQbFY4o2E6vKxa3ZxyeJ6fd6aFE6dEMMfVH2,GFFkAkWjsGHUXChLaSgz8WEHjnnAR5tyHTxMc4gLd4Jc,3,2431088923453,675504657907911,-250905046517053,1647212414,-251264938768719,-310262157560297
2022-03-13 20:15:27-04:00,318593,9axFMj6JjQbFY4o2E6vKxa3ZxyeJ6fd6aFE6dEMMfVH2,GFFkAkWjsGHUXChLaSgz8WEHjnnAR5tyHTxMc4gLd4Jc,0,464821041949,-224900000000000,496088184883294,1647212412,1567724573766603,496294863870377
2022-03-13 20:15:27-04:00,318594,9axFMj6JjQbFY4o2E6vKxa3ZxyeJ6fd6aFE6dEMMfVH2,GFFkAkWjsGHUXChLaSgz8WEHjnnAR5tyHTxMc4gLd4Jc,4,9222313125651,-3182700000000000,100299804354819,1647212404,267196998837409,100589568175652
2022-03-13 20:15:27-04:00,318595,4M3Ky5ur5oG14Zdq7k8uh8EWL3JQFmuTp2WdAb6ed49e,GwxLR8p8EymzcKP9pp6zFwhypWhDn8obaUovgfkJXNtW,4,41725990199,-14400000000000,100299804354819,1647212404,267196998837409,100589568175652
2022-03-13 20:15:29-04:00,318596,6BaEG56Z2CJWL6X42XbNhqeBkX5RM6EYUbT4xEJemyik,C8EfX9MhCtfaXFhWr13v5GWXP2nLhxzJHbdWfSbWkQEf,1,3518032734038,-257511391409,483661146510755794,0,1036684273559063068,485027312378133291
2022-03-13 20:15:34-04:00,318597,5vTDDBPqoopBZTe7JURTRSyZvtDkKG33Bkn9raMD5QUb,CSEQ8WK6a2YkphL5oGskkbrnkXhUJj8o7dKRMe1rqPjc,1,8469731632404,-5002014624329,484857985971304958,1647212414,1036684273559063068,485027312378133291
2022-03-13 20:15:34-04:00,318598,5vTDDBPqoopBZTe7JURTRSyZvtDkKG33Bkn9raMD5QUb,CSEQ8WK6a2YkphL5oGskkbrnkXhUJj8o7dKRMe1rqPjc,4,3477968046780,-1200276845046591,100299804354819,0,267196998837409,100589568175652
2022-03-13 20:15:34-04:00,318599,5vTDDBPqoopBZTe7JURTRSyZvtDkKG33Bkn9raMD5QUb,CSEQ8WK6a2YkphL5oGskkbrnkXhUJj8o7dKRMe1rqPjc,9,12880910390207,-251897777248276641,1742106055298,1647212409,1747219601964,1747219601964
2022-03-13 20:15:34-04:00,318600,5vTDDBPqoopBZTe7JURTRSyZvtDkKG33Bkn9raMD5QUb,CSEQ8WK6a2YkphL5oGskkbrnkXhUJj8o7dKRMe1rqPjc,6,14375957569563,-124997674716098885,11556821615764,1647212401,13783528840526,11568322595764
2022-03-13 20:15:34-04:00,318601,5vTDDBPqoopBZTe7JURTRSyZvtDkKG33Bkn9raMD5QUb,CSEQ8WK6a2YkphL5oGskkbrnkXhUJj8o7dKRMe1rqPjc,7,21391043181211,-12499957241062209,262512548642314,1647212401,265133822137622,262683677573147
2022-03-13 20:15:39-04:00,318602,DRifT3nJiLPv9FXjDBBDapL6zCxbUgX5uNyW3mrSv2UG,Er4zVVgH2xEzooSyrPqM3JaSfmG1qDGPPrikVDVYJSma,5,103171864919056,-2039331993825542,1676895743033880,1647212409,3311504196469344,1681954844015546
2022-03-13 20:15:39-04:00,318603,DRifT3nJiLPv9FXjDBBDapL6zCxbUgX5uNyW3mrSv2UG,Er4zVVgH2xEzooSyrPqM3JaSfmG1qDGPPrikVDVYJSma,9,15958414391875,-312081133393837672,1742106055298,1647212409,1747219601964,1747219601964
2022-03-13 20:15:39-04:00,318604,DRifT3nJiLPv9FXjDBBDapL6zCxbUgX5uNyW3mrSv2UG,Er4zVVgH2xEzooSyrPqM3JaSfmG1qDGPPrikVDVYJSma,6,28605055853767,-248718420984711110,11556821615764,1647212401,13783528840526,11568322595764
2022-03-13 20:15:39-04:00,318605,DRifT3nJiLPv9FXjDBBDapL6zCxbUgX5uNyW3mrSv2UG,Er4zVVgH2xEzooSyrPqM3JaSfmG1qDGPPrikVDVYJSma,7,18868489481437,-11025891057456806,262512548642314,1647212401,265133822137622,262683677573147
2022-03-13 20:15:39-04:00,318606,DRifT3nJiLPv9FXjDBBDapL6zCxbUgX5uNyW3mrSv2UG,Er4zVVgH2xEzooSyrPqM3JaSfmG1qDGPPrikVDVYJSma,8,10969074847625,-16784270156241091,94092985868354,1647212402,174605454771449,94158339170854
2022-03-13 20:15:47-04:00,318607,6dZS9h9c3o4Ezi21XcCuTj43yNED1h57jPsEy93nmhQq,4uYfnfsm7NGvgzRvcQ9fJdMyaoVMuzESsrTVaZmzGwR7,0,52909820693,-25600000000000,496088184883294,1647212412,1567724573766603,496294863870377
2022-03-13 20:15:47-04:00,318608,6dZS9h9c3o4Ezi21XcCuTj43yNED1h57jPsEy93nmhQq,4uYfnfsm7NGvgzRvcQ9fJdMyaoVMuzESsrTVaZmzGwR7,4,636321350549,-219600000000000,100299804354819,1647212404,267196998837409,100589568175652
2022-03-13 20:15:48-04:00,318609,8VuaLjtA3FzyTNJmc3w31YFfHzTKeqD9pb2tr7aeTWod,6XatkkYVm7UdahPUsD4UPrXtrTrahdiVMz8gfmQX4ST3,6,1685745087789,-14657403871580151,11556821615764,0,13783528840526,11568322595764
2022-03-13 20:16:00-04:00,318610,7ZyWXmYMoeWjXKD7vBaLZUWuYvxesG3DYZgAzgXQEv7S,6f4C7e122EqMGm2xhNjpkcqWGwLP3WXewYsSdx7CX8mp,8,667176932617,-1020877150955985,94092985868354,0,174605454771449,94158339170854
2022-03-13 20:16:06-04:00,318611,4RZKFLwySHB8PqqURzmEqcL2xu28cSFK231v3VjFjaEr,HFFk1NJ2akN4VcYfzAJ2yJc4gM3y9jXD5Qiw6NJaoNyd,5,2762647750693,-54607483833685,1676895743033880,0,3311504196469344,1681954844015546
2022-03-13 20:16:07-04:00,318612,9JYkdQkHpsKvahhLjrdPevjQ9YR5WhirDc8N7imwT7P1,2PhTT3abP2XPdjk8KXawH36yRrttxGBGezV5rGiRkcKN,8,1636766310845,-2504489059057489,94092985868354,1647212402,174605454771449,94158339170854
2022-03-13 20:16:07-04:00,318613,9JYkdQkHpsKvahhLjrdPevjQ9YR5WhirDc8N7imwT7P1,2PhTT3abP2XPdjk8KXawH36yRrttxGBGezV5rGiRkcKN,0,3567092,-1725909463,496088184883294,1647212412,1567724573766603,496294863870377
2022-03-13 20:16:07-04:00,318614,9JYkdQkHpsKvahhLjrdPevjQ9YR5WhirDc8N7imwT7P1,2PhTT3abP2XPdjk8KXawH36yRrttxGBGezV5rGiRkcKN,4,13700439,-4728140116,100299804354819,1647212404,267196998837409,100589568175652
2022-03-13 20:16:07-04:00,318615,9JYkdQkHpsKvahhLjrdPevjQ9YR5WhirDc8N7imwT7P1,2PhTT3abP2XPdjk8KXawH36yRrttxGBGezV5rGiRkcKN,7,3865019584768,-2258542472015303,262512548642314,1647212401,265133822137622,262683677573147
2022-03-13 20:16:07-04:00,318616,9JYkdQkHpsKvahhLjrdPevjQ9YR5WhirDc8N7imwT7P1,2PhTT3abP2XPdjk8KXawH36yRrttxGBGezV5rGiRkcKN,3,-147010357,-40848436431,-309902265308631,1647212414,-251264938768719,-310262157560297
2022-03-13 20:16:20-04:00,318617,Fzs9ePEPXYg45HNqdt1jhzcz2Z8mm4tpwZnJ24JsP1Jj,AyDKu4LghdYpHsqiW2PjabyavLnMMXprTrhM9v4g2h6J,12,537557813253,-50045891212266,95964783787617,0,111427332961218,97038913551783
2022-03-13 20:16:20-04:00,318618,9pTUMwRTFi33WbJ4Qwzb9dEFpCyuZEDQMpXj6suaNgZZ,HLUADebmhBXF4PYpdJD6gGdfPRcdyVsFNRwqJQfnNDnU,6,1443102418700,-7243500830042976,11548399875348,0,13783528840526,11568322595764
2022-03-13 20:16:21-04:00,318619,3nwLSyLmr4h2a9F1ZWep4MoUQeRGN5CGZRXzVt3JoXbV,GrX77JarPmxV35AqHQcK9mKq1UHfUxdcrbskTyWxu8n,12,21100945637306,-196445744082115,86297553011803,0,111427332961218,97038913551783
2022-03-13 20:16:25-04:00,318620,BkkSRRX7zEGSy5YqJ8sTZwBhaAMLjbj2NzWmUKtmbPZu,4LdzmDvigwUbpWx6mVB4x3LPsyZWCoPyWxRkxfJieMEy,6,10408705643359,-14244203181978488,11495249321602,0,13783528840526,11568322595764
2022-03-13 20:16:59-04:00,318621,6yxLQAcYftANRi3zZrQUvdEuSB4SQo6pz8PrDBoKQ5XZ,7D1MbUPDMNELF1Ez74JVuepPMAGA4TY3jDNEcpEpKpU7,6,1032783733294,-8979962866596987,11556821615764,0,13783528840526,11568322595764
2022-03-13 20:17:30-04:00,318622,GfzMQRsciH3ys41HmA6mSioZgevSyFT2rw8gGh3rFJjG,CjP7PjmTJkXsGmYCiw3yxbR7tznuJenxZWR24dHGkmyd,0,6511967313038,-248602828583989,493675437796213,0,1567724573766603,496294863870377
2022-03-13 20:17:35-04:00,318623,HvyrKkodu8B7zP7SHD3ch2PqGixTdYbibK9DadXkrucM,5WczoQGPbCMwtdpz7Miq6kGP68tcRYt6WcpwWHZx3h8M,0,2155507896040,-239824325963821,495396077691211,1647201637,1567724573766603,496294863870377
2022-03-13 20:17:39-04:00,318624,5YfMUmhxWyzqMbM1FUFViE6gUS1M5roAje1LH3Zab5cN,GMfxsx5LkUUjYSiLz7AMWCJjbLJH4Ce38fC7Pucb2gkG,6,1449440262458,-7275312970283876,11548399875348,0,13783528840526,11568322595764
2022-03-13 20:22:23-04:00,318625,DFCJqZrGhft8556XHix4Y33kF51Qs7GtyUoC8YSri9P5,5NLwhcTKRPSTybSKShZxjcKKspXk5C2M3Khen8uwJPTD,5,2291700173609,-29119321463493,1674084811135547,0,3311504196469344,1681954844015546
2022-03-13 20:22:37-04:00,318626,64Diz8zzEv1jDWnBQPTHPpXwaWf7vjM19RyJmkPy1viQ,G8wkGHRHMtT3mvXBkH3zgsKNs8wbpdiPUS17y4cozhkZ,4,-2855310580951,45523337187366,260924808006585,1647118879,267196998837409,100589568175652
2022-03-13 20:26:17-04:00,318627,Gpxt5vqe5oJYXaEdCpMSqoifqCkETLnM4QPP5xEzHKMG,GuKh19WkC4qH4sYMXoTQDzaw3i7TMNcefk6RyWgKu19Z,0,4889121154298,-1170784027544326,495877270100794,1647208846,1567724573766603,496294863870377
2022-03-13 20:26:17-04:00,318628,Gpxt5vqe5oJYXaEdCpMSqoifqCkETLnM4QPP5xEzHKMG,GuKh19WkC4qH4sYMXoTQDzaw3i7TMNcefk6RyWgKu19Z,7,-1549873930440,475846329402814,264808113219706,1647208838,265133822137622,262683677573147
2022-03-13 20:26:17-04:00,318629,Gpxt5vqe5oJYXaEdCpMSqoifqCkETLnM4QPP5xEzHKMG,GuKh19WkC4qH4sYMXoTQDzaw3i7TMNcefk6RyWgKu19Z,6,5512295310207,-27668386621442064,11548399875348,1647208852,13783528840526,11568322595764
2022-03-13 20:33:18-04:00,318630,378AUvZHMiHhGjkggpVvM6maVCdV2yEAjNjbBeZ9uYMG,Hxh6FvAbk8jZ2U6KW8DhjB7QXCzsPdXFARBesjpNmjNu,5,6875314290358,-135899922046906,1676895743033880,1647212409,3311504196469344,1681954844015546
2022-03-13 20:33:20-04:00,318631,5TQtXo8WYPa3m23ncC7hXQxE35c7Jt4ZXnVp1fr2Aw7A,4vzSd92WJv8GvLuZYPzpE7GH49ynkYcxMdGa2PKeujtR,5,5476804663607,-108256480419258,1676895743033880,1647212409,3311504196469344,1681954844015546
2022-03-13 20:33:20-04:00,318632,5TQtXo8WYPa3m23ncC7hXQxE35c7Jt4ZXnVp1fr2Aw7A,4vzSd92WJv8GvLuZYPzpE7GH49ynkYcxMdGa2PKeujtR,9,2113158847237,-41324720106457697,1742106055298,1647212409,1747219601964,1747219601964
2022-03-13 20:33:20-04:00,318633,5TQtXo8WYPa3m23ncC7hXQxE35c7Jt4ZXnVp1fr2Aw7A,4vzSd92WJv8GvLuZYPzpE7GH49ynkYcxMdGa2PKeujtR,7,2602232548440,-1520626895623997,262512548642314,0,265133822137622,262683677573147
2022-03-13 20:43:14-04:00,318634,8w4uRzN81cghupkF7jNLinGLtCqYwNQFgQtdJfC5so7z,BbbRkq85fYEBGmuxBEEPbt6up4GNB7WQ83VSXwe4ro98,0,-2464828270133906,81481790000000000,1564699568707026,1647032411,1567724573766603,496294863870377
2022-03-13 20:43:46-04:00,318635,HREFGG6Dedwcd81uY8UER88bgX9aNWF3ggADJW5NVpvj,3tMM6Rx63EaQCGQYDBcEdF4pLVLf3qRchsENd7zxDnam,1,2488401476405,-79657874207,481903451113722883,1647137033,1036684273559063068,485027312378133291
2022-03-13 20:43:46-04:00,318636,HREFGG6Dedwcd81uY8UER88bgX9aNWF3ggADJW5NVpvj,3tMM6Rx63EaQCGQYDBcEdF4pLVLf3qRchsENd7zxDnam,2,374845471836,-228375275351,39642123917438131,1647137034,50362993859060205,39806259667799374
2022-03-13 20:47:10-04:00,318637,3sJpudtTsrXdQPKyoKtZLAiX8nskkGrc13ux7EzYHet5,2yKV1dHGgMMUp1icqTpUtXbkFfLihyxJwEopLi5XdPjQ,4,-840305771947,289996787567114,266907235016576,0,267196998837409,100589568175652
2022-03-13 16:20:19-04:00,317614,ESnsQpC2TuX5FwnW1pCtuRup53apouSrS1FTUSTArZ5c,VfgypwurN24Ukhwj4aps7HMySbrz7rC4YiSEPgATa6H,5,-1736584134048,32665823541939,3295719430378514,0,3301035641469346,1671486289015548
2022-03-13 16:20:19-04:00,317615,ESnsQpC2TuX5FwnW1pCtuRup53apouSrS1FTUSTArZ5c,VfgypwurN24Ukhwj4aps7HMySbrz7rC4YiSEPgATa6H,6,3231538037439,-10645722524957177,11508958479935,1647176404,13754519996778,11539313752016
2022-03-13 16:20:19-04:00,317616,ESnsQpC2TuX5FwnW1pCtuRup53apouSrS1FTUSTArZ5c,VfgypwurN24Ukhwj4aps7HMySbrz7rC4YiSEPgATa6H,8,-2135872639572,828172138434210,174154650167703,1647176403,174412552183534,93965436582939
2022-03-13 16:20:19-04:00,317617,ESnsQpC2TuX5FwnW1pCtuRup53apouSrS1FTUSTArZ5c,VfgypwurN24Ukhwj4aps7HMySbrz7rC4YiSEPgATa6H,9,1258377240300,-18939789918797736,1724545860716,1647176407,1731189953632,1731189953632
2022-03-13 16:20:19-04:00,317618,ESnsQpC2TuX5FwnW1pCtuRup53apouSrS1FTUSTArZ5c,VfgypwurN24Ukhwj4aps7HMySbrz7rC4YiSEPgATa6H,10,4657938566186,-21186044013935983,2380128456552,1647176409,2402114338216,2402114338216
2022-03-13 16:20:20-04:00,317619,7AE8TKsxjxsYS2FDh7DipKU9vfiuk4L2um3m6wybvWYC,Hhhc7rJNesfDE2QP7Daq1yT56y5qVumJ8N7Vw5q3968X,4,3847958431915,-1133966023342538,98836454417737,1647198143,265783221386994,99175790725237
2022-03-13 16:20:34-04:00,317620,E1pGaojzrXRkkLNn6vztAFAnTk2buajbZPhd9PsFaoBt,AvPhyLdXSnDUeik3AhssBN6r8qtBCwo3hpyjcoVmbXm9,1,-19197722996044,511768666454,1032283011737956831,0,1036034261912975153,484377300732045376
2022-03-13 16:20:48-04:00,317621,DnkhHbgvf2ztxoQGEf3uUfE2evKm8jZCF8Ygt8SVNFYY,AeNymUw3LjDi3wMtdQ5NyrLPhL3P1GqVcExNNYccJzub,0,6739686017,-776781821886,494528435603295,1647190862,1566825787587437,495396077691211
