,user_position_pubkey,user_authority,position_index,market_index,quote_asset_amount,base_asset_amount,last_cumulative_funding_rate,entry_price
127,4Z454ZseKbWGEtdrE9eotbDZ7o9VHhooMYriTfSFHiGt,5acohGZShYQVNGZEfy7pTyX7E8MzqRDwByhFL1H53UNv,0.0,2.0,17.04,0.0054103229765,469.04596507766183,3149.534708743649
128,4Z454ZseKbWGEtdrE9eotbDZ7o9VHhooMYriTfSFHiGt,5acohGZShYQVNGZEfy7pTyX7E8MzqRDwByhFL1H53UNv,1.0,1.0,12.63,0.00030284186,9866.181279007773,41704.93471411119
129,4Z454ZseKbWGEtdrE9eotbDZ7o9VHhooMYriTfSFHiGt,5acohGZShYQVNGZEfy7pTyX7E8MzqRDwByhFL1H53UNv,2.0,0.0,3.22,0.0225039121499,14.56697704531699,143.08623223159483
130,5Yre8DiDyMc1u4SZH7MAHN8rbJ5qyipGXYN5WUkYzhmw,2dSDhkCA6Z4wKwZV26EM7quSht4SPh7UakvWn553vs5i,,,,,,
131,8gScRyN6UpbwT3jnedYt1BF4K67MgY8H8ELEQq4Ceeoh,3e3scDf4ziEp7bjrdYVSvfURRPQWYkgVLS8VsbpEmWHC,,,,,,
132,GaVZEH31exkm3qbwyoF4bx4jBML3v48jw1Et1FvfWx6b,3a1ePoJheTxk5UFLZ6BnXF9NnN3YozvfCXRCbXwEsxs9,,,,,,
133,DWE1kcFiodDYBXeCWAXBHZ2MFkmv3tozAUP1fLvYb6vh,DgeNFNUVrwejjxcw3GioHfT1wCgewEMGFxVaANfhZubd,,,,,,
134,AqUwDBPnW4qn2NyBFnwzxYxy54xCePyLbyXQrwZvn5d7,6gajjqaPnfZqhcFvytMU927iKMz3Pen1ZJSDc3fjZjp3,,,,,,
135,9TAuwxCu8ysMYBHVnE3wVTAykibwTpbdwkyUp67MGnVC,DFpwYpKLAamzcMSrmVVPNPqhTGYvD5zJSPbW6g1hNoD,,,,,,
136,6XzBvid6PxX8JEN4qW82hkdhVJqtnzv3uYntj1uX4qhM,2zgwTSFyrfPXRjXUyE3Hxobp9j6oqrEC4629n4rVv2Kb,,,,,,
137,2V418KhfCK1yJehgjeDxNqZrvv9pdDGq2BCUeB8QUoCh,8wDUEPV8znYeuQKWnL7krLBcPYJJbp9TZpUU8wr9yej3,,,,,,
138,CtTqku9LiHc1MCTj9iF6cUSjqRwWkQbag3R3t7awKMEp,GzmUr3AGRVciX4R675ArNY2vFExWj7rm1k3UHwDwfqnq,0.0,0.0,172.33,1.9371661614271,14.45807130352958,88.9598442464251
139,2SzELcY2JPJ4hiJKB6kk6G5zYDYg5LucW76WeUp7umHh,qkaYkJ1zz9U9s6n4wQSmfeQDGfo299cXoCJZ2Pzo1Hv,,,,,,
140,21Yx7Ec3xY7ahnnLWUG1cwiv529FkXJzZDpCmG1vHPy1,7fF2WZcGLz5ZjHmd475aoLNhdd6jt416MZugSatpGxdd,,,,,,
141,CW8VSzsSdoHAnp4RFYZ8L1ZBFTY7hcMUbUsQvo1nFNRp,Eg8dKtV1R4SJ3LMfPhXJmkTCJkE26ku2v3vf4USEo9ta,,,,,,
142,H7G1LWsRGdpQJdLdZiM8Mp2MDHZjX5jZvaGknYCZtKat,Fdzh4z92WuQHP7MaAcbUoRXnWszF4xAQJmjVQ8L33ENe,,,,,,
143,4kMo5gLVscVqwx6xQTLrn9JaEq1dFqq5Vfiq3Vb15vhi,9BjYvRf5A9UK99LvPTHd5DRvxMn2FWYKb5fpDxYDL48S,0.0,7.0,50.0,1.8702215838532,2.70073119409697,26.734800000000785
144,wAjgaoxTYJjzvwyahrXKcEfyRzRDBdT5PrGXeaSVY13,D92CTtJ4URt26orEeN8YTwWGrdUziXPb5GA3Xf7nzWwt,,,,,,
145,GLysihDXPgUnJhaYvaC2GkP9wAaYB1Hjbu84GQySCHtH,5WUVB2vxHTKwSJyo9Jku6TCSo7NfmuUoYvZ8juDjWqG9,,,,,,
146,4Jf14Wsdjdi5iE8pmMTYp3AV813kkgLSy4RoCq6tMfRH,CJMiKNLbeZKbjhzHqCjzXVGrV4TaMZqXFoK3NAPoeYJR,,,,,,
147,7AtdXaiPFnNFoJcioN2XJhFUkTbDjDfLTybyJqjiGQFx,2vC4w9EDBjj4f1QbbKXaNVCH814eutto71q6ogdZNxnz,,,,,,
148,s8UVC6vPBofuXUS6RW1aQmZ8C35PrC5r4A6ugmvzLGB,DiPSJvnnEwg1En7HJfEsKrUbBgtUf4KzGMyMCZDQSYgp,,,,,,
149,Hm3UsDcsURA7KPrR7khH8VH4k7H6ULnpxA5HW7s7Hw5R,BZQYYFyK2GBU3mYi7BJuh1kRDmSvK6iGdHQwy5jitqQo,,,,,,
150,G8t7u2R9qjRfdTdULs74v3nVrTM2WeKvc4dK4FFAvuG1,6xikA6d7sjCBnSfqkFwrL4nPrtQUNWdRhXB7i1AccnxC,,,,,,
151,6hJBahuBgrYJs5WcrLjGMe2V525YB4Hg2v1DZG2TzvYF,FeHjGuSAZgfiqWFqyu5xPdaGrqWvasUrBV7XL8BKtJPa,,,,,,
152,7TrA6h9TGKhVXMXqCKyhvX6YHeQBBJi6GmzukFzA7dJA,HY4DoVT2MnFrQwsJWfshmeHqDhtY7ZAxLz2JhuMfA2hV,,,,,,
153,FcomdrWidygkxMKzcsY5xELbmwC652uMci648LMTv7AB,5Z3ZFCA65WoWhm3okRuuziEMi7ajGAEHWUFchzBNba5S,,,,,,
154,Hgmbrxja75FdTTV2LRdgzHTfSFqgEDNK9trrBM5rbpY9,CPe97DiFJHKQbUamq6Cfo2txgVSYrJVsdEE7BVYz2u3e,,,,,,
155,FoJUUh2sxXKNJEuqgiCnhzohHPBmcPrGC4vhFSPwvUci,DkEpdjqguapm4KaB7a6XgMLgyxNjYV89xNgzuh94vWZu,,,,,,
156,6WGyPJFxsmbTDLVAw9MDwpSuhPes4aNZHNC9HkvoKqwx,3DuLAfe7V33ryjAQo4MEXh9jYFzxQqBiwj62khYLQRJj,,,,,,
157,2rAiKYJ1QC48iqcpnKwGLPUpvBeyWUcaNyByqXi367wu,3pLn6yTXv7Xwo3ejoEcM5816Rspm6PUoBzwsb3vmaksC,,,,,,
158,9U6SSLJ56vq8fV8SXWRSxo4RECWQcJd6Qz7V1mbTUPSM,4bDh6LNz7AwHACzS9grxUoqVgYfmgWmdbRJvG52FqEoG,,,,,,
159,CRu7V9ZbuCZjAPtgWYhPLDiUTmw1BS1DycUW6fULLvsR,9mhL5WpXabHf8a35FcvHataM9uSm8dTvn2DByNac2mjJ,,,,,,
160,3Sg42Kq51VXm2ebwwVmf8whBRxVqGG743yLPv8WRFf8x,7hC5L5XKS9VVhb996bjU1TxE2v9LMcZC8MY1Y8yTRh7Z,,,,,,
161,2NVcYHfqS9MCk8gXsmcxw6rkoekQp4diZRtyPTco1LBw,3YM2Yi5cJT3JwReD6hSvPEuCxAzvpSvTKTFvBKsnCaDc,,,,,,
162,8SoSL4Zc1g2yzqmYMQSH3b3PALE53U9yKe1FBvkVYws4,C8TXeespTbGpu7Wn66Sn3fZVKVs7isNrdFuKuHNxCvdq,,,,,,
163,3Ua1LDmZfPxvpaCp45RJ5xn3ovNuMxyWGrxnLcsK2ko3,54grbLQHZsNK4qTyXb8kXAU12Af9QUNFMujuzLLHHHef,,,,,,
164,HuAJy2qHXfTYtCaWkGGfBVYGXNPrfdSxc47uN6mZoWcu,8EMopvWKWCKwMktLJNd6V2Zt2QRSo7bzfm2SxFkqJkxi,0.0,0.0,30.0,0.1624196834293,1.56899839072864,184.7066769654108
165,DvXa6c66EK28PbsF1DJ2y1K8tg7SPLp9o8wDG2vGMS6H,9cWDZYxunNduC9ZSeLev7BMEWqWSCamcmTQ5xajSSjLZ,,,,,,
166,6Zm7uSmdfoLxnUVkyudkrQzoemiHy3WxVHRFYfVkwUWX,EdwixAbww5abXV7z4DixfS4HDSCFKdXv6bxaB5vfsGVX,,,,,,
167,43vgfXiLTtcs1bkrcDar2iz9M6RMbGqbA6BMkBHdh7T4,4cNmhgaMic1xBiaDJ6phrQuXmm8WfF1qjyYMqZcKG4c9,0.0,0.0,0.03,0.0001755719159,14.56596110357949,170.87015224625682
168,E7Q9MSquCZW3DNY4aLHNcEzdovcfYRJUv99YkvE1ne5S,7hPRuKWfxPkhhAuUWScTLSKFkZ5m6DyjijCXymHEuLwY,,,,,,
169,BfgLXucU6uMFBSoAkpd5EY1d8zTkAp2HCfkaTUZ1SBKV,B9BQy84k1tYYHfnvoW6GnNDkVUrwQHazhCeYNZjAs73N,,,,,,
170,5xm8CgZbmFHuXQi9gj441RSLssNhh1vPWBwiUykpobW1,BN4r1CTMsR8mFGW9PvUdgAGFBdsxGwbYhZhPfwG9qQBG,,,,,,
171,GV1kgqjG9gAR34eo7T7s648VmjfejyHKzQJFqrzopWuf,JBoM1pZVmvUGmJnQUEekKKBWUoA3bVSykausy6RQm5UC,,,,,,
172,5vXBemCHxubRDjDQ7rmjjmgg7M9D4XUtEemsNtNxhimK,71S8qz4ZP95xTAThkSPZeWGa9smewjPuyV7TsHkhgSwK,,,,,,
173,6A3srt19fmwS1c1oihzMkUyAY5doyxbtX7ej9CWgmq7n,7MMHF1TBgKh557aNA77tai9HetoM7AenjJj7XaAhVbqz,,,,,,
174,HKAM8bazuLMUY6yapZJqYsgaWkTBqKHyMs1hSfpYsZGi,2p2fGXdKrmxjomLSnyaNg84J82cBBBNympZ6qQc8UZgU,,,,,,
175,8pwvKL7xwoNkrgTyoaBEZb7HHYWECYqcWXhfZQGwm8vT,2in3H8Mgf5YYx4kQCc2Vtr2oyZVvCT7fjnWRAYkanxQD,,,,,,
176,9pTsUeR1AXwBnzsChtE3cWDnSroeuHbVoPjxHSVbznDn,J9V2Qyjk3mHqeGCyQKCLxCuc6BiPjY1fMjwdGcyRU8fL,0.0,4.0,27.3,-0.3096854993755,-2.87401840567413,88.15394991064207
177,98sm2L2cxEnMn35JzQ5iKYecsULC5peEEXZjNszC4TV8,4JoqPakh4vn6hF6wpEbRBksXbhC9hiyYuPJXbJXebxGs,,,,,,
178,6m58GbPX8aoZc1h4wdkoDuYeYSHk66idqmYoSWbTsysd,5QctrSawu4rvxwXXb2ERNR3WaD6ZtdSJkRAHBB3DMRRm,,,,,,
179,4cEdcjZ2SaKoRf2oc8STBuj1wAqB2DG2wT5atnh3N5Wp,8fWCeEpNcGFojSjkmiXKrSWL1ep6aJdUESmum1WK6ry7,,,,,,
180,2UtvFVJFnTCLvkuKFBoQQu8LAgmVfoT5VzXwa8SUrhg4,9rQCEXc4T3eMY3bynVXpX5QnUjZ8wM235puFsHRAWj4m,,,,,,
181,ASxJ1YcsybvVtA5hf2EoKKdfdUyfWkkYQVVXrcWgCpDf,Ap8jgWamixqKyazzZztyhvjERN1og3fN5jXa8jzZzspx,,,,,,
182,AyEYuC5Ck2BJzcHnX5tuiTu9DnFW91RFmHeFZjPcRoa9,85pFHBGit1csFrCk2RwA9NVKzBcqHimGzXz3dFzs3jHj,,,,,,
183,8Uen4GwyvVnsEzcWkM8KrrEneq68j6wkWBKXdrRUJYzU,2pqvqpBBSeMAcyoo98JsNx3HFeuvqbRMLvcJbt2eQxKj,,,,,,
184,AUd1DFkk5vb68SVB3ZLGRPqzShRJrcr1EKn82XeP6yfn,GDecxBMvqoAiNSs18A51mihfSpKwHUvxccdiFGbaSP98,,,,,,
185,tJNjghrewVDLVU3BftGkxP8NGoMdgWohdu2i6NWZRrK,CSk7N4cvp32NbpgpWtqPnQJ9getYYPUgw3M5gQ7KJonS,,,,,,
186,6dQK9VArmhTciYz6n9Qh1ts3LeP2FJX3zfbtpwStu73t,HLbkW7ugj6YAFzuQ6eAv1bcNBXgqzJPzr7GnLCQgtqLa,,,,,,
187,B1FphwGZvdWjWQGutMQMsDdxHeSJnh2AmUz8qGUE88TE,9EG4SXsasfo1whMYbP3JMYnqusv9Sm5m6serFV1Hi84z,,,,,,
188,BDU1nZn8Wh5j8UJ4onQF8LoG4HpmRdnScKM3vMY34P2T,BT1piPrUrJUPknoTtdA86ko9N5zwq9d8gG4CwTS8f9Ei,,,,,,
189,2K45R6UvotW1LQAT5SXYjPuPxtTt9BzVcp34EgeVjeDh,7T9pe4NJAnCTf8mYLZ8TrYVueNARKiiSEUQvL5hkV9sg,,,,,,
190,ykbg4Wn3NxBYgFmsyzHaecWzV9Pnu3WcJ7xVT9bFjmF,LQFXrKRAfpY4YNqt5p1BezCryLxX8oVfPX7J5NDAnxU,,,,,,
191,6NKHbAWAo1PX3dmzicqvurauMinkQb5tGcGxbRSRjdY5,7MroWzRz28phe2cMNQCrobx8oEpg3foSAkBaUnWTWmXs,0.0,0.0,100.83,0.4900668940077,-2.71284317299979,205.747421898725
192,FQNpsSvJYQTBNpipEhSJdm3hpu8hhmSTmgCkbhP8gSZG,DqLGCh4CZeJZM2poHr6E6WgxFcQSK1bUF2x6NwS5Hjdx,0.0,0.0,0.0,8.3452376e-06,1.1854983380996,0.0
193,2BXqSBfQArhEAfBQ4ka4PJooAFcKyk3aVwT4ozMivd9p,7qBTkn7T2z2Pw3rragdYrWeGUpdfqHkdanhgP7DUYfyj,,,,,,
194,EZ1wDnxDZxz3AtF3XUaywffjQr8g7YD2pCq7V4gAs8u2,E4gGiMaU6kBgpkA4KFpbFcxj1eAXtpJmZK4rzBjNs2Tc,,,,,,
195,FwxF8G6CU6NdiyGEBxXQvnLaBHEFPVrd14vwv2sBapih,4dB9ukY79TC5JWfvN29EaRwqaAmh16Jm3nnxszUHQxqy,,,,,,
196,FPWkrT4YQ9HKmrALPc5MtJQj6fF7FPqxiuoy3nK1s8da,7ymdynkynFcWekrY8YTporVKzxnmeqeqEr3dRTNph8jA,0.0,0.0,127.35,1.3,14.74520871911682,97.96153846153845
197,4c97ijHxiZwFtroWFPD46S7zodhRP2nGLxrocjff4RVs,6i3ETUHJjthNFWiRvnir35GK3rVsf8oorYFJefwzdeJz,,,,,,
198,H76F41H5KEhupqRaMT7wswv1WvLif15QA5paXLQ15g7Q,CC2Cmahrft5pp2dPDmCkcjRHBpbYbWemqV4MBSHzCifZ,,,,,,
199,fXZ9U1rHdRFdMLznbnSPiFVZvd5HMZUpCiUivcYLz1V,CkjNXAfKJgf3zuFPreP2jsFqq8aQV97GDTyXvACYxvsD,,,,,,
200,CAcoYHfJAxX6YwBxNaUppazWp7YtMJQPuatTTVaU81op,7GmT9ekDupGLqx6rcmEgBytBoB7ivKUL11Zs57Lr8kVd,,,,,,
201,4y3YDmae9yYyr6YSPFKjpNhQnm6XXcMrfuNpyH97F3bC,H6mX2apHoxF5Jm9vd5QDtZxm93e21ZEN45SnHK6eSRSM,,,,,,
202,FVGmdT3EZtD6b1ed5jXiUQGAZZy68QVrG8gd1LRvHWaD,2PPgqogXBahpsHU9DecWX1gbyN8NNF5v3ECg6uYu4NZ4,0.0,0.0,2.5,0.0235899302393,13.49901717885557,105.9774223424827
203,HwvvVWpqfN7NDsVYdxbCSbqxSrLCThwnJiZQHh2w2zJb,2BH44k4TYoQSqsSs5EASqJhxpH17Fr8Ahxbg2MAkWa72,,,,,,
204,DRKUb36Rh99NQ4CCEsZSBBfspz2vdNwM1qPY6P2jNrbu,4CLaLrTr7juGATt6FAaw8JksSNGdTEGaA78otYJbdHDs,0.0,0.0,146410.11,-1663.7117098929912,4.78955456822897,88.00209142569356
205,DRKUb36Rh99NQ4CCEsZSBBfspz2vdNwM1qPY6P2jNrbu,4CLaLrTr7juGATt6FAaw8JksSNGdTEGaA78otYJbdHDs,1.0,1.0,12991.98,-0.3079234966628,4727.820910952541,42192.233268340744
206,DRKUb36Rh99NQ4CCEsZSBBfspz2vdNwM1qPY6P2jNrbu,4CLaLrTr7juGATt6FAaw8JksSNGdTEGaA78otYJbdHDs,2.0,2.0,34449.33,-13.3131826190395,389.7095636625441,2587.6104148630243
207,DRKUb36Rh99NQ4CCEsZSBBfspz2vdNwM1qPY6P2jNrbu,4CLaLrTr7juGATt6FAaw8JksSNGdTEGaA78otYJbdHDs,3.0,3.0,60933.22,753.0286228228472,-1.98845804395837,80.9175350753364
208,DRKUb36Rh99NQ4CCEsZSBBfspz2vdNwM1qPY6P2jNrbu,4CLaLrTr7juGATt6FAaw8JksSNGdTEGaA78otYJbdHDs,4.0,4.0,22602.5,-288.1956201275405,0.77262557497769,78.42763186337565
209,5zrtwk5eCnbVRdrTE75LhMPbxUZYu1hMppQqKLiT4RCX,4WmiEa9afyDCavgSaNRY3QY83DTP6YwNzMAED3qaTzvc,,,,,,
210,C6auikHT6LMSshk2n4MGa7ENtjgCjAiQivSN2RUrLYAU,ELbDuFzgsCLQhnP3SURBJHYYbRsScGPsy1BTHQuFqeqU,,,,,,
211,9mi2ues7snTP9wEHRMgb58NecSm7n7US62c8E48jR9cR,5eX4akGRLFeLrrznxN8NdH5oPL5wDL1hwPzGvjAdFbCk,,,,,,
212,7KWEnWiv9QKA7iooNRcdaTj7R9FzgQXsVxYDL1d8Jmi1,9nhsAfq9CJ5AMpwzq6S6WtTtjLHdH22a5JrkRtWTSqJj,,,,,,
213,AASC5co97jXTK9uSp63QXZ8X8bzigtx7A4N54TeLFAhL,3cHVWBvf5S2V5mAAFoHCCcVZrMkWZwiygV4VWtgqmxB2,,,,,,
214,Fvkk9QZEpbRa174aJHAnDwZVSDWoVi3NXjtpcS2QFnde,7urRxUL1aosyyLJHyNhVAAoDiLXwMN4rooATtm1d2wex,,,,,,
215,UkMzss5XQQyp3VabRjY1J8SdsxNu7ovoFcBj3rgjKJ3,4EoF88CKS9W7uBqLfwC4Tgyq4BAA47xdK7jWvYsp9Jqv,,,,,,
216,2mncvQfcPBqBqhpuZ2bEgSgkHWr3ShQpavmkaYQh3uic,4uLyEUPkbnu8opzaQRUgK8gpVSER5J8W7s2325BrQiiR,,,,,,
217,HhoqxG6kNeCmvjqx2Fq7pdEaAzTeAhmoo5JmVFBoDktf,31nW8k61oQGH6d4z8BL9c7PjfH58BB9UrYab5ReetsJq,,,,,,
218,ErmrR7cNeTZrWsbi66yN9nGNrZRDY8kUuqMMmb41qzg8,BJEBCZMfJdDCrn31HytLFm43GcKi9NtCadWFwEnocpHd,,,,,,
219,7PkmZhPZ4Y92sEESCCoJzvSDCdyCTMgysVYsZEU1yYae,65X4fyzAKo7CAkH3bJYcAkrrUf5C1E4FDzBwKTfiJ2gd,,,,,,
220,9Rpuabu9qfhX1ZX84pHvrudzSVysiLDF7o6Z41KH77xD,75ErM1QcGjHiPMX7oLsf9meQdGSUs4ZrwS2X8tBpsZhA,,,,,,
221,DJZAFCSPh121u2w6QwEkrPjwGtEfLzqU78FcJF5B3ZcN,Do9GeCPgAyRqZdSC4wWQaC2aicNYynpoGChp2GY6HM3i,,,,,,
222,9b4iP4ebv3ffEkdmphiQt5AByqEoEZK1oxAkq7AcfPFy,Aepji2BxpSL2XkT2YPkmJGaFntudcBH4Rmt5q53WQrBL,0.0,4.0,938.29,10.4303341274204,2.73902139046143,89.9578084975553
223,AADUZYnW9J9i3MG5RnHnyBHTqbGsxmf6TsEsMhsyttYc,ETiN9XqVNyRxJDx1V2bojsmfV1JPnmuffxQSobS7gWFG,,,,,,
224,DkXKup8nuReuWvwdhpX6R6DKabECN2xFCigVyExZ23kX,AhXcJH6jPzxJkTrPaHsm8DHZx1YDewbyNzUV9mbA17XM,,,,,,
225,5bKPtf97X5BL45VEhPaykjCUpdt3845pC96XtgqCftn2,EtdezVqbsU6oJNYKv7F4T4JoZm7nhy1XZT4qACswQUnR,,,,,,
226,8cu79tKfytwpL8g1BwKbL7DLeJaz3xrHW712ysNqCmdW,6icJJztPwqv7dF3FVkdojRUWxyRY47CrXJRqEDFbrn1j,,,,,,
227,DapcEEmP3ZEkQsBEQRUTcLieYKbLzddCtZxHtW8hZhyd,B21dGBiCRVkYPb4zrZfpUS9phiLM8aYe72WQSt8PVKdW,,,,,,
228,8HFxDt9zpQjuE1E5pitCVSATCdN3rKTb2sPK9ABcMycY,8g1fZVvB3UYDJjCDUuzwG62YZgGiKL6J5N3bhjwhEAEq,,,,,,
229,FK1RDVaob6kbiJotyQKRYjhj4N5iafjCehbeU42yM4GW,ErPqxwNWx4K3NDCP6WDvQN6CMbJXN4SAm4bA7R19Axa9,,,,,,
230,26tjKdbNCv9YnprWqYRrRBwwexVW4iLmPpLYy63Xucnd,6CS1E8mndLRUVfJmGSHHVpofKWhdSsnCMqmipJX9r4aV,,,,,,
231,6SawpnNJ9dj7F3gN1MZNFWbkgBRqihPD7jzih3JL7CHb,Frcx5ZqN4uqEJAQ7Pwu9ksN3E2zmirhwKcNKkq5kydHC,,,,,,
232,EG2XQjezfefS9B2kW3oJ5vEKcrHLpn2s6tfoT1uM5yyv,HJQ7UHrAHWQznXy5dfWkiV5WoiWdJWG5m3ZHA4vvcARU,,,,,,
233,A7bWyoKoixDGPFQrw5MKdCKpKnAbBapQiihDMF8QvJNx,F66WiL1eK8kx5LqDydPe2SnfGj4PtyaU4kCCExTsCb2K,,,,,,
234,13Q6QYQn1s6fiC1zL7tHdbvdn8N4HBZs1gM5mKDEeewN,GkMhUFQQGpe35SARDeQBN1Vw2WuPpFdbkuQM6b3AkH6i,,,,,,
235,6ydqrTyvQ6vJGyU6rxTMG5fadEmZ1CzxW9fsM5RvCN8d,G5WxJwkaQ9JGZ3RkzaTLQp3L6cgL3F85mhwbW3fQAVs9,,,,,,
236,7QhT5g5N4JAEo1LEcxijdiF3fwQU17MHopCS8XyqLGLA,DDVj8qDzQRvj8RcBmmApwo36bjHrjTu1S21SG1gG5auS,0.0,0.0,13706.27,-150.0012555805683,3.85680022705055,91.37436848078995
237,2jykqaJ5zYch6dW1FcEyEbuwnwvjJFVTcKvEgpTHqM9s,2ofsSwuRXWTcFAZS2baQ7vFwGZeDg76hj8fpXHuoJPC8,,,,,,
238,GmZDEHNBpjjxSvWCRY44Cq6B1zqtD4MjKpktSp2kFX7t,FtzGPgXrisKvpeuztTfsaHwFNm4JKdMBCB9oNCLrCorS,,,,,,
239,DpNYYVc7tTcHnissE5qkGFRwVva1ECVSAADAdiqf3fUe,3BTBAnD7VPYWBbDPYK9mQoAod6ixRf2xuYXdPMU6ZkTG,,,,,,
240,AxSXyh93v4aSrpAD55Gf3rQEEoqRhW7WY9yvUY9tGMjZ,2hLBuVuXffhj6Ce3954EvdGVJPDhE4hjCLqCFf82uHGh,,,,,,
241,ELNDJkjQn143VVmGN5ty51cH5azb6AbmmnJHhQZrzTTj,bwVSpV4kCVhYonJAByK42E72xo54yHSh74bkn3Ns3id,0.0,0.0,116.14,1.0009916210772,13.69862466975543,116.02494721685873
242,3ffed66To9hng3RijG1DonCAA14hL9ZCt5bwZsT5drXX,G2HL9pMmc3G5138BP2mf2oJ7PywCJbXPKsBZ5vKDiM1K,,,,,,
243,GMBjsVXJjz8UFoARkMFeV4paFoYqyE2LU9DQGA255mgP,FxaVZAiFqeDAdZAVQyXXAqqMTUMErBnzY2g2rM6hJvM5,,,,,,
244,Hkn8sHPhi9biYELbdY3UTm3FcTwxQMVYKwD2KKiypYUL,6XpJpoowtxwSGSSbDYbJZwJgPnTvdyUPR7dub4wxBxgi,0.0,1.0,312.48,0.0071632297469,10190.25411875594,43622.78065075752
245,ZjAM7ssiaQ5E5S4bd3s6Gd6ASHyN4vCL6NNUD8PhqPH,F9vpikaLkx7uxZoo4kMAHju9ihwTFtuTaTPASyLBfqCB,,,,,,
246,DYCEryjA4fusj9rphARiDtD2pcc7rWg3aEsEmBUT6bQA,9reBj4knWwKvsQCPiVLqRrKa2LWMvVjz48jJDxnypP3W,0.0,0.0,0.0,1.47611836e-05,1.23517233891622,0.0
247,9saDd1TNVxGRHxA4Rd3sF8eWTVHQ9VnLUEvixP4MjMLW,Bj15AJxC22vM6iTBpGRZKXw1Ftc8zNvJaRpjKcmrbJTi,0.0,2.0,138527.4,-46.9999990101642,407.6788102512432,2947.3915514347586
248,9saDd1TNVxGRHxA4Rd3sF8eWTVHQ9VnLUEvixP4MjMLW,Bj15AJxC22vM6iTBpGRZKXw1Ftc8zNvJaRpjKcmrbJTi,1.0,0.0,919757.77,-10057.686265883507,4.97676894952449,91.44824621542367
249,9saDd1TNVxGRHxA4Rd3sF8eWTVHQ9VnLUEvixP4MjMLW,Bj15AJxC22vM6iTBpGRZKXw1Ftc8zNvJaRpjKcmrbJTi,2.0,1.0,418705.4,-9.9003013545934,4990.4571184841325,42292.18737929983
250,9saDd1TNVxGRHxA4Rd3sF8eWTVHQ9VnLUEvixP4MjMLW,Bj15AJxC22vM6iTBpGRZKXw1Ftc8zNvJaRpjKcmrbJTi,4.0,3.0,73272.88,805.43,-3.27900213941566,90.97361657748036
251,6NbQdu5PFxXaGwkkyYmppNGnsFsKhTYZPNWANN3ZMDbA,Bi8Syd4DpVvGkwsxZG8aRWSHnGxDeHSmDqLjFGkQTbBz,0.0,1.0,103.0,0.0026302349336,10321.858516319227,39160.00000008516
252,9U3ntCwgkK582upzgmT8c1fTpwQXUWffBFpHeNP22k1Y,H2fWYP5YT3wjGWjVdA7YbbkAvUzKkgWRPi8W4HcrrZXf,,,,,,
253,2dYeDrKjgNjuaVUbpEJCCGJ5VPQfTQfNB1S2jzm6Fhzc,D5UhzaCZCPSbaZvu2561mkKkAJtrkW6jNqMhMdfiFsBk,,,,,,
254,5a4r2smUxCk64bduiEy4zYBpjuTrsyGiHG1MSYrRtPUo,xmtC4H2kCjvFBaW9v3NvMTjW42eVsstqwEDLoMSPHUy,,,,,,
255,GtLSsaEfw8vcRy6S7DrxFQzM1R1mqqMuu5Zb4Rz4phaP,3aNZANXy4xibiwTwMM1fZMnm1YhX84fhi1J6rvPxozqr,,,,,,
256,AUufY3udnrV7V6baecG6GEksvNdPB9CsuFZon1HgDCMU,DpTB8Fe1iRgPAsmo62wTzwLYNYQHr5m72rrZGJ4qM4f4,,,,,,
257,3GQkssBsq7psEmvWfszb6b3RK6tXmCgvhCnmNf3re4Yz,CAbvNqje3TUuRn22Ymx2DWtTR2H7A5twY3oNYQR5RjF4,,,,,,
258,ERQEKcL8qV9WEzLwi5WFjh2wN97q9GD9pqd9umcTypxy,94KFzzXCAvEfSf3jrnUpyN3pne8Xfc6nroB7UxTVqeyB,,,,,,
259,14pABSSgoNPtnzNivVxSpDHuE14qyWDbhxG47dyw7EH1,HRWJ49QWt93mXpq8wV69XaRA5hfr27wBzyizRyCTY2w8,,,,,,
260,GSNKK2Lh87SkRKuACagm4aqNKKpE2sYE9a8HYf6DgWX,ETuecyXfiXmWRpTMBwzHXTBuP6hqvLUaAJe73MEssSrA,,,,,,
261,27ZNezLpQR7XhXdzmDrmxuVnh6PqYwYhrgbxFAQd7GYJ,3SCNhx5gRKXVkpwmebmSP6hUq6gwnN8cVrumzE2YjtLU,,,,,,
262,F85fqcBUdYpMtChzhsZ6SwSMSv5P1fr82ZxYVJxPv93q,6CVfysHeubmEQLb5kiktoumG8CsqQiBNQ3AVt6RyX39x,,,,,,
263,FsSVzQM8FqMpdQB3zYYAHevwXzMz24XQDKaeCbEjYbgN,FB2HrKXh25HnqTD79psrryKi9CCiaR4N4WSdZhaFLjsh,,,,,,
264,4vCUyvddFHVWY6BGTdxXPmFfQmzyoeVoKmZhWgSH7YKk,AmtYk5RMabWT2Dfqvjhzrz27cgX6WggAocGr2DdDVH9E,,,,,,
265,EBSWSXy8cqYwTB6hW44C4SLUzeFE2xPSRMLfgk3pseey,A7eQLoPeQjr2e5KThoPuXEps8n1vrGxtwT72ynXY1NDn,,,,,,
266,DvGrzqmxXeegBRaWS5hwCPcfWuNno3c7F6dbQdY1CDnP,FntsZYxvod8Esw9pTzfLNj3GYfoi7BG3is7NQz54Erqi,,,,,,
